locID,mapID,locRegion,locName,mapCheckID,event,itemID,itemName,quantity,progression,nice,party,crew,item,script,skill,landmark,entrance,exit
0180,mp6109,Eternal Hill,Eternal Hill,TBOX01,0,196,Legend's Belt,1,0,0,0,0,1,--------,0,0,0,0
0181,mp6111,Pangaia Plains,Pond,TBOX01,0,512,Antiparalytic,5,0,0,0,0,1,--------,0,0,0,0
0182,mp6111t2,Pangaia Plains (Night),Pond,TBOX01,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0183,mp6112,Pangaia Plains,Ancient Tree,TBOX01,0,161,Shield Earrings III,1,0,0,0,0,1,--------,0,0,0,0
0184,mp6112t2,Pangaia Plains (Night),Ancient Tree,TBOX01,0,436,Large Pearl,1,0,0,0,0,1,--------,0,0,0,0
0185,mp6113,Lodinia Marshland,Muddy Lake,TBOX01,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0186,mp6113,Lodinia Marshland,Muddy Lake,TBOX02,0,328,Essence Stone,2,0,0,0,0,1,--------,0,0,0,0
0187,mp6113,Lodinia Marshland,Muddy Lake,TBOX03,0,465,Dandale Horn,1,0,0,0,0,1,--------,0,0,0,0
0188,mp6114,Lodinia Marshland,Exit to Valley of Kings,TBOX01,0,179,Warrior's Mark IV,1,0,0,0,0,1,--------,0,0,0,0
0189,mp6114,Lodinia Marshland,Exit to Valley of Kings,TBOX02,0,462,Starry Shell,2,0,0,0,0,1,--------,0,0,0,0
0190,mp6114,Lodinia Marshland,Exit to Valley of Kings,TBOX03,0,461,Lunar Wings,2,0,0,0,0,1,--------,0,0,0,0
0191,mp6115,Towal Highway,Cliff Overlooking Chasm,TBOX01,0,783,Shiny Corn Seeds,1,0,0,0,0,1,--------,0,0,0,0
0192,mp6116,Pangaia Plains,Northern Plains,TBOX01,0,515,Hemostatic,3,0,0,0,0,1,--------,0,0,0,0
0193,mp6116,Pangaia Plains,Northern Plains,TBOX02,0,178,Warrior's Mark III,1,0,0,0,0,1,--------,0,0,0,0
0194,mp6116t2,Pangaia Plains (Night),Northern Plains,TBOX01,0,515,Hemostatic,5,0,0,0,0,1,--------,0,0,0,0
0195,mp6201,The Ruins of Eternia,Central District,TBOX02,0,542,Hope Stone,1,0,0,0,0,1,--------,0,0,0,0
0196,mp6201,The Ruins of Eternia,Central District,TBOX01,0,436,Large Pearl,1,0,0,0,0,1,--------,0,0,0,0
0197,mp6213,The Ruins of Eternia,Eastern Entrance,TBOX01,0,270,Heavy Gauntlet,1,0,0,0,0,1,--------,0,0,0,0
0198,mp6213,The Ruins of Eternia,Eastern Entrance,TBOX02,0,327,Tektite Ore,2,0,0,0,0,1,--------,0,0,0,0
0199,mp6213,The Ruins of Eternia,Eastern Entrance,TBOX03,0,444,Vivine Bitters,2,0,0,0,0,1,--------,0,0,0,0
0200,mp6214,The Ruins of Eternia,Residence,TBOX01,0,819,Snowflake Soap,1,0,0,0,0,1,--------,0,0,0,0
0201,mp6214,The Ruins of Eternia,Residence,TBOX02,0,736,Windy Vestment,1,0,0,0,0,1,--------,0,0,0,0
0202,mp6305,Octus Overlook,Path of the Ocean Era,TBOX01,0,628,Bait,10,0,0,0,0,1,--------,0,0,0,0
0203,mp6305,Octus Overlook,Path of the Ocean Era,TBOX02,0,498,Pure Orichalcum,1,0,1,0,0,1,--------,0,0,0,0
0204,mp6306,Octus Overlook,Path of the Frozen Era,TBOX01,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0205,mp6306,Octus Overlook,Path of the Frozen Era,TBOX02,0,290,Blizzard Gauntlets,1,0,0,0,0,1,--------,0,0,0,0
0206,mp6306,Octus Overlook,Path of the Frozen Era,TBOX03,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0207,mp6307,Octus Overlook,Path of the Insectoid Era,TBOX01,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0208,mp6307,Octus Overlook,Path of the Insectoid Era,TBOX02,0,808,Violet Bookmark,1,0,0,0,0,1,--------,0,0,0,0
0209,mp6307,Octus Overlook,Path of the Insectoid Era,TBOX03,0,785,King Pumpkin seeds,1,0,0,0,0,1,--------,0,0,0,0
0210,mp6308,Octus Overlook,Path of the Sky Era,TBOX01,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0211,mp6308,Octus Overlook,Path of the Sky Era,TBOX02,0,498,Pure Orichalcum,1,0,1,0,0,1,--------,0,0,0,0
0212,mp6308,Octus Overlook,Path of the Sky Era,TBOX03,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0213,mp6310,Octus Overlook,Selection Sphere,TBOX01,0,523,Strength Elixir,1,0,0,0,0,1,--------,0,0,0,0
0214,mp6310,Octus Overlook,Selection Sphere,TBOX02,0,524,Defense Elixir,1,0,0,0,0,1,--------,0,0,0,0
0215,mp6310,Octus Overlook,Selection Sphere,TBOX03,0,525,Life Elixir,1,0,0,0,0,1,--------,0,0,0,0
0216,mp6322,Baja Tower,Second Floor,TBOX01,0,157,Blade Ring III,1,0,0,0,0,1,--------,0,0,0,0
0217,mp6322,Baja Tower,Second Floor,TBOX02,0,513,Defrost Medicine,5,0,0,0,0,1,--------,0,0,0,0
0218,mp6322,Baja Tower,Second Floor,TBOX03,0,816,Ancient Coin,1,0,0,0,0,1,--------,0,0,0,0
0219,mp6323,Baja Tower,Third Floor,TBOX01,0,586,Tremor Manual,1,0,1,0,0,1,--------,0,0,0,0
0220,mp6323,Baja Tower,Third Floor,TBOX02,0,327,Tektite Ore,3,0,0,0,0,1,--------,0,0,0,0
0221,mp6323,Baja Tower,Third Floor,TBOX03,0,446,Saurian Scale,2,0,0,0,0,1,--------,0,0,0,0
0222,mp6323,Baja Tower,Third Floor,TBOX04,0,169,Fenrir Talisman,1,0,0,0,0,1,--------,0,0,0,0
0223,mp6325,Baja Tower,Mid-Boss Arena,TBOX01,0,741,Archeopteryx Wings,1,1,0,0,0,1,--------,0,0,0,0
0224,mp6326,Baja Tower,Fifth Floor,TBOX01,0,513,Defrost Medicine,3,0,0,0,0,1,--------,0,0,0,0
0225,mp6326,Baja Tower,Fifth Floor,TBOX02,0,501,Full Potion,1,0,0,0,0,1,--------,0,0,0,0
0226,mp6328,Baja Tower,Sixth Floor,TBOX01,0,327,Tektite Ore,3,0,0,0,0,1,--------,0,0,0,0
0227,mp6328,Baja Tower,Sixth Floor,TBOX02,0,443,Rigid Fiber,2,0,0,0,0,1,--------,0,0,0,0
0228,mp6328,Baja Tower,Sixth Floor,TBOX03,0,459,Rim Flower,2,0,0,0,0,1,--------,0,0,0,0
0229,mp6328,Baja Tower,Sixth Floor,TBOX04,0,276,Barbaric Bracelet,1,0,0,0,0,1,--------,0,0,0,0
0230,mp6328,Baja Tower,Sixth Floor,TBOX05,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0231,mp6341,Valley of Kings,Entrance,TBOX01,0,328,Essence Stone,2,0,0,0,0,1,--------,0,0,0,0
0232,mp6341,Valley of Kings,Entrance,TBOX02,0,514,Burn Medicine,3,0,0,0,0,1,--------,0,0,0,0
0233,mp6341,Valley of Kings,Entrance,TBOX03,0,172,Pyrios Stone,1,0,0,0,0,1,--------,0,0,0,0
0234,mp6341,Valley of Kings,Entrance,TBOX04,0,328,Essence Stone,2,0,0,0,0,1,--------,0,0,0,0
0235,mp6341,Valley of Kings,Entrance,TBOX05,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0236,mp6341,Valley of Kings,Entrance,TBOX06,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0237,mp6342,Valley of Kings,Northern Lower Level,TBOX01,0,588,Freeze Manual,1,0,1,0,0,1,--------,0,0,0,0
0238,mp6342,Valley of Kings,Northern Lower Level,TBOX02,0,328,Essence Stone,2,0,0,0,0,1,--------,0,0,0,0
0239,mp6345,Valley of Kings,Mid-Boss Arena,TBOX01,0,742,Purifying bell,1,1,0,0,0,1,mp6345:SubEV_05_Get_Bell_ED,0,0,0,0
0240,mp6346,Valley of Kings,Stairway (Statue Doors),TBOX01,0,478,Dragon Crest Stone,1,0,0,0,0,1,--------,0,0,0,0
0241,mp6346,Valley of Kings,Stairway (Statue Doors),TBOX02,0,537,Ripe Mango,1,0,0,0,0,1,--------,0,0,0,0
0242,mp6346,Valley of Kings,Stairway (Statue Doors),TBOX03,0,479,Great Tree Lumber,1,0,0,0,0,1,--------,0,0,0,0
0243,mp6346,Valley of Kings,Stairway (Statue Doors),TBOX04,0,593,Wind Guide,1,0,1,0,0,1,--------,0,0,0,0
0244,mp6347,Valley of Kings,End,TBOX01,0,271,Warrior Wrist,1,0,1,0,0,1,--------,0,0,0,0
0245,mp6347,Valley of Kings,End,TBOX02,0,185,Sun Talisman,1,0,0,0,0,1,--------,0,0,0,0
0246,mp6347,Valley of Kings,End,TBOX03,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0247,mp6347,Valley of Kings,End,TBOX04,0,514,Burn Medicine,5,0,0,0,0,1,--------,0,0,0,0
0248,mp6361,Archeozoic Chasm,Entrance,TBOX01,0,446,Saurian Scale,1,0,0,0,0,1,--------,0,0,0,0
0249,mp6362,Archeozoic Chasm,Cliffs Overlooking Crater,TBOX01,0,512,Antiparalytic,3,0,0,0,0,1,--------,0,0,0,0
0250,mp6362,Archeozoic Chasm,Cliffs Overlooking Crater,TBOX02,0,696,Defense Formula,1,0,0,0,0,1,--------,0,0,0,0
0251,mp6364,Archeozoic Chasm,Whirlpools,TBOX01,0,587,Thorn Manual,1,0,1,0,0,1,--------,0,0,0,0
0252,mp6364,Archeozoic Chasm,Whirlpools,TBOX02,0,459,Rim Flower,1,0,0,0,0,1,--------,0,0,0,0
0253,mp6365,Archeozoic Chasm,Submerged Cave,TBOX01,0,738,Hermit's Scale,1,1,0,0,0,1,--------,0,0,0,0
0254,mp6365,Archeozoic Chasm,Submerged Cave,TBOX02,0,461,Lunar Wing,2,0,0,0,0,1,--------,0,0,0,0
0255,mp6365,Archeozoic Chasm,Submerged Cave,TBOX03,0,328,Essence Stone,2,0,0,0,0,1,--------,0,0,0,0
0256,mp6367,Archeozoic Chasm,Water Vents,TBOX01,0,460,Sunlight Fang,2,0,0,0,0,1,--------,0,0,0,0
0257,mp6367,Archeozoic Chasm,Water Vents,TBOX02,0,692,Bless Formula,1,0,0,0,0,1,--------,0,0,0,0
0258,mp6368,Archeozoic Chasm,Sunken Eternia Ruins West,TBOX01,0,462,Starry Shell,2,0,0,0,0,1,--------,0,0,0,0
0259,mp6369,Archeozoic Chasm,Sunken Eternia Ruins East,TBOX01,0,815,Gold Essence Crystal,1,0,0,0,0,1,--------,0,0,0,0
0260,mp6369,Archeozoic Chasm,Sunken Eternia Ruins East,TBOX02,0,522,Hermit's Elixir,1,0,0,0,0,1,--------,0,0,0,0
0261,mp6369,Archeozoic Chasm,Sunken Eternia Ruins East,TBOX03,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0262,mp6412,Silent Tower,First Basement,TBOX01,0,479,Great Tree Lumber,2,0,0,0,0,1,--------,0,0,0,0
0263,mp6412,Silent Tower,First Basement,TBOX02,0,498,Pure Orichalcum,1,0,1,0,0,1,--------,0,0,0,0
0264,mp6412,Silent Tower,First Basement,TBOX03,0,499,Aura Grass,2,0,0,0,0,1,--------,0,0,0,0
0265,mp6413,Silent Tower,Second Basement,TBOX01,0,478,Dragon Crest Stone,2,0,0,0,0,1,--------,0,0,0,0
0266,mp6413,Silent Tower,Second Basement,TBOX02,0,527,Tempest Elixir,1,0,0,0,0,1,--------,0,0,0,0
0267,mp6413,Silent Tower,Second Basement,TBOX03,0,486,Saurian Carapace,1,0,0,0,0,1,--------,0,0,0,0
0268,mp6413,Silent Tower,Second Basement,TBOX04,0,211,Sky Crown,1,0,0,0,0,1,--------,0,0,0,0
0269,mp6421,Bolado Monastery,Entrance,TBOX01,0,693,Life Formula,1,0,0,0,0,1,--------,0,0,0,0
0270,mp6421,Bolado Monastery,Entrance,TBOX02,0,521,Bitter Remedy,1,0,0,0,0,1,--------,0,0,0,0
0271,mp6421,Bolado Monastery,Entrance,TBOX03,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0272,mp6421,Bolado Monastery,Entrance,TBOX04,0,441,Blue Sky Feather,3,0,0,0,0,1,--------,0,0,0,0
0273,mp6421,Bolado Monastery,Entrance,TBOX05,0,442,Diamond Shell,3,0,0,0,0,1,--------,0,0,0,0
0274,mp6422,Bolado Monastery,Basement,TBOX01,0,525,Life Elixir,1,0,0,0,0,1,--------,0,0,0,0
0275,mp6422,Bolado Monastery,Basement,TBOX02,0,478,Dragon Crest Stone,2,0,0,0,0,1,--------,0,0,0,0
0276,mp6422,Bolado Monastery,Basement,TBOX03,0,479,Great Tree Lumber,2,0,0,0,0,1,--------,0,0,0,0
0277,mp6422,Bolado Monastery,Basement,TBOX04,0,440,Thunder Claw,3,0,0,0,0,1,--------,0,0,0,0
0278,mp6422,Bolado Monastery,Basement,TBOX05,0,443,Rigid Fiber,3,0,0,0,0,1,--------,0,0,0,0
0279,mp6511,Former Sanctuary Crypt - B1,Entrance,TBOX01,0,516,Remedy,3,0,0,0,0,1,--------,0,0,0,0
0280,mp6511,Former Sanctuary Crypt - B1,Entrance,TBOX02,0,620,Empty bottle,1,0,0,0,0,1,--------,0,0,0,0
0281,mp6511,Former Sanctuary Crypt - B1,Entrance,TBOX03,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0282,mp6511m,Sanctuary Crypt - Chamber of Braziers (Past),Entrance,TBOX01,0,295,Light Arm Guard,1,0,0,0,0,1,--------,0,0,0,0
0283,mp6512,Former Sanctuary Crypt - B1,First Brazier,TBOX01,0,457,Moonlight Grass,3,0,0,0,0,1,--------,0,0,0,0
0284,mp6512,Former Sanctuary Crypt - B1,First Brazier,TBOX02,0,499,Aura Grass,1,0,0,0,0,1,--------,0,0,0,0
0285,mp6512m,Sanctuary Crypt - Chamber of Braziers (Past),First Brazier,TBOX01,0,508,Medicine,1,0,0,0,0,1,--------,0,0,0,0
0286,mp6512m,Sanctuary Crypt - Chamber of Braziers (Past),First Brazier,TBOX02,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0287,mp6513,Former Sanctuary Crypt - B1,North Brazier Room,TBOX01,0,533,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0288,mp6513,Former Sanctuary Crypt - B1,North Brazier Room,TBOX02,0,620,Empty bottle,1,0,0,0,0,1,mp6513:EvOpenTBox,0,0,0,0
0289,mp6514m,Sanctuary Crypt - Chamber of Braziers (Past),Wind Tunnel,TBOX01,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0290,mp6514m,Sanctuary Crypt - Chamber of Braziers (Past),Wind Tunnel,TBOX02,0,722,Dragon Bone Necklace,1,0,0,0,0,1,--------,0,0,0,0
0291,mp6519,Former Sanctuary Crypt - B1,Boss Arena,TBOX01,0,542,Hope Stone,1,0,0,0,0,1,mp6519:EvOpenTBox,0,0,0,0
0292,mp6519m,Sanctuary Crypt - Chamber of Braziers (Past),Boss Arena,TBOX01,0,546,Wheel of Eternity,1,0,0,0,0,1,--------,0,0,0,0
0293,mp6521,Former Sanctuary Crypt - B2,Entrance,TBOX01,0,511,Eye Drops,3,0,0,0,0,1,--------,0,0,0,0
0294,mp6521,Former Sanctuary Crypt - B2,Entrance,TBOX02,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0295,mp6521,Former Sanctuary Crypt - B2,Entrance,TBOX03,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0296,mp6522,Former Sanctuary Crypt - B2,Stone and Rock Block Puzzle,TBOX01,0,512,Antiparalytic,1,0,0,0,0,1,--------,0,0,0,0
0297,mp6522,Former Sanctuary Crypt - B2,Stone and Rock Block Puzzle,TBOX02,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0298,mp6522m,Sanctuary Crypt - Chamber of Stone (Past),Stone and Rock Block Puzzle,TBOX01,0,508,Medicine,1,0,0,0,0,1,--------,0,0,0,0
0299,mp6523m,Sanctuary Crypt - Chamber of Stone (Past),Stone and Rock Floating Block Puzzle with Gaps,TBOX01,0,725,Mushin's hairpin,1,0,0,0,0,1,--------,0,0,0,0
0300,mp6524m,Sanctuary Crypt - Chamber of Stone (Past),Stone and Rock Floating Block Puzzle,TBOX01,0,509,Full Medicine,1,0,0,0,0,1,--------,0,0,0,0
0301,mp6529,Former Sanctuary Crypt - B2,Boss Arena,TBOX01,0,544,Devil Fang,1,0,0,0,0,1,--------,0,0,0,0
0302,mp6529m,Sanctuary Crypt - Chamber of Stone (Past),Boss Arena,TBOX01,0,547,Crown of Creation,1,0,0,0,0,1,--------,0,0,0,0
0303,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX01,0,515,Hemostatic,1,0,0,0,0,1,--------,0,0,0,0
0304,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX02,0,499,Aura Grass,1,0,0,0,0,1,--------,0,0,0,0
0305,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX03,0,201,Hawk Wing,1,0,0,0,0,1,--------,0,0,0,0
0306,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX04,0,522,Hermit's Elixir,3,0,0,0,0,1,--------,0,0,0,0
0307,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX05,0,213,Spirit Necklace,1,0,0,0,0,1,--------,0,0,0,0
0308,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX06,0,175,Nature Talisman,1,0,0,0,0,1,--------,0,0,0,0
0309,mp6531,Former Sanctuary Crypt - B3,Entrance,TBOX07,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0310,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX01,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0311,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX02,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0312,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX03,0,508,Medicine,1,0,0,0,0,1,--------,0,0,0,0
0313,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX04,0,670,Energy Fragment,150,0,0,0,0,1,--------,0,0,0,0
0314,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX05,0,509,Full Medicine,1,0,0,0,0,1,--------,0,0,0,0
0315,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX06,0,519,Remedy,3,0,0,0,0,1,--------,0,0,0,0
0316,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX07,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0317,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX08,0,731,Nature Talisman,1,0,0,0,0,1,mp6531m:EvOpenTBox,0,0,0,0
0318,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX09,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0319,mp6531m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Entrance,TBOX10,0,509,Full Medicine,1,0,0,0,0,1,--------,0,0,0,0
0320,mp6532,Former Sanctuary Crypt - B3,Floating Block Puzzle,TBOX01,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0321,mp6532,Former Sanctuary Crypt - B3,Floating Block Puzzle,TBOX02,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0322,mp6532,Former Sanctuary Crypt - B3,Floating Block Puzzle,TBOX03,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0323,mp6532m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Floating Block Puzzle,TBOX01,0,517,Antiparalytic,3,0,0,0,0,1,--------,0,0,0,0
0324,mp6532m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Floating Block Puzzle,TBOX02,0,297,Thunder Gauntlets,1,0,0,0,0,1,--------,0,0,0,0
0325,mp6532m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Floating Block Puzzle,TBOX03,0,519,Remedy,3,0,0,0,0,1,--------,0,0,0,0
0326,mp6532m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Floating Block Puzzle,TBOX04,0,720,Battle Armlet,1,0,1,0,0,1,--------,0,0,0,0
0327,mp6532m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Floating Block Puzzle,TBOX05,0,518,Burn Medicine,3,0,0,0,0,1,--------,0,0,0,0
0328,mp6532m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Floating Block Puzzle,TBOX06,0,726,Fairy Cape,1,0,0,0,0,1,--------,0,0,0,0
0329,mp6539,Former Sanctuary Crypt - B3,Boss Arena,TBOX01,0,543,Luminous Ring,1,0,0,0,0,1,--------,0,0,0,0
0330,mp6539m,Sanctuary Crypt - Chamber of Clairvoyance (Past),Boss Arena,TBOX01,0,548,Stone of Anitquity,1,0,0,0,0,1,--------,0,0,0,0
0331,mp6541,Former Sanctuary Crypt - B4,Entrance,TBOX01,0,538,Dragon Tree Treasure,1,0,0,0,0,1,--------,0,0,0,0
0332,mp6541,Former Sanctuary Crypt - B4,Entrance,TBOX02,0,514,Burn Medicine,3,0,0,0,0,1,--------,0,0,0,0
0333,mp6541,Former Sanctuary Crypt - B4,Entrance,TBOX03,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0334,mp6541,Former Sanctuary Crypt - B4,Entrance,TBOX04,0,497,Rivera's Immortal Flower,3,0,0,0,0,1,--------,0,0,0,0
0335,mp6541m,Sanctuary Crypt - Chamber of Frost (Past),Entrance,TBOX01,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0336,mp6541m,Sanctuary Crypt - Chamber of Frost (Past),Entrance,TBOX02,0,509,Full Medicine,1,0,0,0,0,1,--------,0,0,0,0
0337,mp6542,Former Sanctuary Crypt - B4,Frozen Statue Room,TBOX01,0,524,Defense Elixir,1,0,0,0,0,1,--------,0,0,0,0
0338,mp6542,Former Sanctuary Crypt - B4,Frozen Statue Room,TBOX02,0,499,Aura Grass,2,0,0,0,0,1,--------,0,0,0,0
0339,mp6542,Former Sanctuary Crypt - B4,Frozen Statue Room,TBOX03,0,476,Prismatic Jewel,1,1,0,0,0,1,--------,0,0,0,0
0340,mp6542,Former Sanctuary Crypt - B4,Frozen Statue Room,TBOX04,0,703,Essence Key Stone,1,0,0,0,0,1,--------,0,0,0,0
0341,mp6542m,Sanctuary Crypt - Chamber of Frost (Past),Frozen Statue Room,TBOX01,0,729,Stone Crown,1,0,0,0,0,1,--------,0,0,0,0
0342,mp6542m,Sanctuary Crypt - Chamber of Frost (Past),Frozen Statue Room,TBOX02,0,670,Energy Fragment,50,0,0,0,0,1,--------,0,0,0,0
0343,mp6542m,Sanctuary Crypt - Chamber of Frost (Past),Frozen Statue Room,TBOX03,0,619,Life Elixir,1,0,0,0,0,1,--------,0,0,0,0
0344,mp6549,Former Sanctuary Crypt - B4,Boss Arena,TBOX01,0,545,Wings of Heavenly Light,1,0,0,0,0,1,--------,0,0,0,0
0345,mp6549m,Sanctuary Crypt - Chamber of Frost (Past),Boss Arena,TBOX01,0,549,Garment of Many Tongues,1,0,0,0,0,1,--------,0,0,0,0
0346,mp6551,Former Sanctuary Crypt - B5,Entrance,TBOX01,0,523,Strength Elixir,3,0,0,0,0,1,--------,0,0,0,0
0347,mp6551,Former Sanctuary Crypt - B5,Entrance,TBOX02,0,525,Life Elixir,3,0,0,0,0,1,--------,0,0,0,0
0348,mp6551,Former Sanctuary Crypt - B5,Entrance,TBOX03,0,499,Aura Grass,1,0,0,0,0,1,--------,0,0,0,0
0349,mp6551m,Sanctuary Crypt - Chamber of Magma (Past),Entrance,TBOX01,0,670,Energy Fragment,100,0,0,0,0,1,--------,0,0,0,0
